# This MeasurementStore object was saved on 27/07/2014 4:24:05 PM

# _FirstTime.Ticks
635420749726319560
# _PreviousTime.Ticks
635420750453089133
# _Data
# Measure.Distance, Measure.TimeStamp.Ticks, Measure.SensorID, Measure.TimeStage, Curr.TimeReceived (time since last measurement in ms)
-1,635420750360313110,1,-19661083,13
55.89446,635420750360416230,3,-19661083,14
239.174,635420750360642870,4,-19661083,22
-1,635420750360982980,5,-19661082,32
-1,635420750361254370,6,-19661082,26
-1,635420750361372320,1,-19661082,11
-1,635420750361491000,2,-19661082,13
5.929231,635420750361509620,4,-19661082,6
-1,635420750361687750,3,-19661082,17
-1,635420750362075590,5,-19661081,37
78.74494,635420750362090580,1,-19661081,0
-1,635420750362157400,6,-19661081,6
-1,635420750362478890,2,-19661081,32
-1,635420750362648710,3,-19661081,21
-1,635420750362879960,4,-19661080,22
146.8546,635420750362928400,6,-19661080,3
6.336971,635420750363073000,1,-19661080,13
-1,635420750363076600,5,-19661080,2
213.877,635420750363298100,2,-19661080,22
51.47728,635420750363412080,3,-19661080,15
-1,635420750363808450,4,-19661079,41
5.929231,635420750363849590,6,-19661079,1
-1,635420750364075390,5,-19661079,21
6.761702,635420750364180220,2,-19661079,8
-1,635420750364313050,1,-19661079,15
217.7166,635420750364630260,4,-19661079,34
-1,635420750364655000,3,-19661079,2
316.0161,635420750364858110,5,-19661078,17
48.89492,635420750364875060,6,-19661078,0
-1,635420750365308660,1,-19661078,44
5.861274,635420750365509570,4,-19661078,22
-1,635420750365489230,2,-19661078,1
-1,635420750365648920,3,-19661078,12
334.976,635420750365873560,5,-19661077,20
36.69667,635420750366086520,1,-19661077,23
-1,635420750366152750,6,-19661077,5
84.7761,635420750366431570,3,-19661077,31
-1,635420750366479970,2,-19661077,0
-1,635420750366812690,4,-19661076,37
34.94678,635420750366866630,6,-19661076,1
335.9614,635420750366874110,5,-19661076,1
6.302993,635420750367018500,1,-19661076,14
130.4091,635420750367248910,2,-19661076,23
-1,635420750367653850,3,-19661076,44
334.4494,635420750367873240,5,-19661075,18
-1,635420750367915830,4,-19661075,7
-1,635420750368152720,6,-19661075,20
6.79568,635420750368180220,2,-19661075,4
-1,635420750368313550,1,-19661075,12
246.5133,635420750368647130,4,-19661075,36
-1,635420750368693390,3,-19661075,5
-1,635420750368982950,5,-19661074,26
-1,635420750369267400,6,-19661074,28
-1,635420750369371760,1,-19661074,10
153.9901,635420750369432700,3,-19661074,9
-1,635420750369489500,2,-19661074,1
5.895252,635420750369509690,4,-19661074,5
341.364,635420750369873110,5,-19661073,34
38.53151,635420750370087700,1,-19661073,21
-1,635420750370096060,6,-19661073,0
-1,635420750370437480,2,-19661073,36
-1,635420750370694510,3,-19661073,25
-1,635420750370819600,4,-19661072,15
331.2894,635420750370872570,5,-19661072,0
6.319983,635420750371073060,1,-19661072,17
-1,635420750371097140,6,-19661072,3
-1,635420750371482500,2,-19661072,40
-1,635420750371687420,3,-19661072,32
-1,635420750371815580,4,-19661071,4
180.7821,635420750371873510,5,-19661071,1
-1,635420750372096750,6,-19661071,20
-1,635420750372313100,1,-19661071,21
-1,635420750372563770,2,-19661071,26
254.7531,635420750372651950,4,-19661071,13
-1,635420750372690100,3,-19661071,5
330.5758,635420750372873110,5,-19661070,12
-1,635420750373096160,6,-19661070,22
-1,635420750373371570,1,-19661070,26
-1,635420750373485140,2,-19661070,13
5.861274,635420750373509560,4,-19661070,10
202.868,635420750373599920,3,-19661070,2
30.24078,635420750373863870,6,-19661069,23
180.0346,635420750373879270,5,-19661069,2
117.7861,635420750374071430,1,-19661069,19
324.9524,635420750374363440,2,-19661069,29
-1,635420750374693240,3,-19661069,36
-1,635420750374819060,4,-19661068,12
30.76744,635420750374864160,6,-19661068,3
176.4668,635420750374876850,5,-19661068,0
6.319983,635420750375072760,1,-19661068,19
6.676755,635420750375180160,2,-19661068,9
-1,635420750375648870,3,-19661068,51
154.7376,635420750375864270,5,-19661067,19
56.48909,635420750375879460,6,-19661067,2
-1,635420750375879920,4,-19661067,3
-1,635420750376435230,2,-19661067,53
-1,635420750376471840,1,-19661067,2
234.468,635420750376640520,4,-19661067,20
-1,635420750376695090,3,-19661067,2
171.8118,635420750376874090,5,-19661066,14
-1,635420750377096920,6,-19661066,23
-1,635420750377335480,1,-19661066,23
-1,635420750377491040,2,-19661066,14
5.912242,635420750377509640,4,-19661066,10
313.7735,635420750377526850,3,-19661066,0
38.82032,635420750377868920,6,-19661065,27
176.246,635420750377876830,5,-19661065,0
227.2135,635420750378135830,1,-19661065,26
-1,635420750378479720,2,-19661065,33
-1,635420750378686580,3,-19661065,24
-1,635420750378818930,4,-19661064,14
171.7608,635420750378873350,5,-19661064,3
6.353961,635420750379034670,1,-19661064,14
-1,635420750379096030,6,-19661064,6
-1,635420750379482420,2,-19661064,37
-1,635420750379687480,3,-19661064,30
-1,635420750379815610,4,-19661063,6
180.1875,635420750379873170,5,-19661063,3
-1,635420750380152750,6,-19661063,27
-1,635420750380313560,1,-19661063,15
-1,635420750380566310,2,-19661063,26
234.8077,635420750380640170,4,-19661063,10
-1,635420750380688310,3,-19661063,3
44.71558,635420750380872350,6,-19661062,17
-1,635420750381079520,5,-19661062,20
146.328,635420750381259010,2,-19661062,16
-1,635420750381371710,1,-19661062,11
5.793317,635420750381509690,4,-19661062,16
-1,635420750381649310,3,-19661062,16
28.9496,635420750381863220,6,-19661061,20
130.562,635420750382078930,1,-19661061,17
6.625788,635420750382180130,2,-19661061,11
36.9685,635420750382403580,3,-19661061,24
-1,635420750382812870,4,-19661060,41
6.319983,635420750383072870,1,-19661060,22
-1,635420750383274780,6,-19661060,30
-1,635420750383396040,2,-19661060,1
-1,635420750383687510,3,-19661060,34
-1,635420750383815490,4,-19661059,11
-1,635420750384157380,6,-19661059,31
-1,635420750384341990,1,-19661059,17
-1,635420750384490140,2,-19661059,15
-1,635420750384648800,3,-19661059,19
-1,635420750381982150,5,-19661061,8
-1,635420750384079840,5,-19661059,0
270.3322,635420750384661260,4,-19661059,7
165.169,635420750384939270,6,-19661058,11
-1,635420750385078880,5,-19661058,13
-1,635420750385308710,1,-19661058,23
85.55762,635420750385432480,3,-19661058,16
5.861274,635420750385509710,4,-19661058,6
-1,635420750385563740,2,-19661058,2
66.61465,635420750385812270,5,-19661057,28
11.28083,635420750385853100,6,-19661057,1
108.7309,635420750386096780,1,-19661057,24
117.8201,635420750386241480,2,-19661057,14
-1,635420750386693130,3,-19661057,51
-1,635420750386819100,4,-19661056,10
49.99922,635420750386875530,6,-19661056,4
197.6354,635420750386889330,5,-19661056,0
6.353961,635420750387072750,1,-19661056,17
6.676755,635420750387180160,2,-19661056,10
-1,635420750387648900,3,-19661056,50
61.21209,635420750387809030,5,-19661055,13
-1,635420750387923510,4,-19661055,15
-1,635420750388152680,6,-19661055,18
-1,635420750388375690,1,-19661055,21
108.9517,635420750388451830,3,-19661055,14
-1,635420750388491170,2,-19661055,0
301.983,635420750388679820,4,-19661055,19
-1,635420750388983100,5,-19661054,27
-1,635420750389156940,6,-19661054,17
-1,635420750389364620,1,-19661054,20
-1,635420750389486720,2,-19661054,13
5.912242,635420750389509650,4,-19661054,5
-1,635420750389692820,3,-19661054,17
179.1681,635420750389878250,5,-19661053,15
79.52644,635420750389892910,6,-19661053,3
257.7771,635420750390153840,1,-19661053,22
125.0065,635420750390247500,2,-19661053,10
-1,635420750390648690,3,-19661053,41
63.53961,635420750390880620,5,-19661052,20
83.23009,635420750390895260,6,-19661052,1
-1,635420750390890350,4,-19661052,9
6.37095,635420750391010030,1,-19661052,1
148.5366,635420750391263620,2,-19661052,25
131.5304,635420750391459090,3,-19661052,23
-1,635420750391809130,4,-19661051,35
179.2021,635420750391878450,5,-19661051,3
79.71332,635420750391893110,6,-19661051,2
-1,635420750392369930,1,-19661051,47
-1,635420750392489450,2,-19661051,10
-1,635420750392653310,3,-19661051,19
277.4506,635420750392665390,4,-19661051,1
193.0823,635420750392880650,5,-19661050,20
83.34901,635420750392895270,6,-19661050,0
-1,635420750393345000,1,-19661050,44
-1,635420750393485170,2,-19661050,14
5.72536,635420750393509570,4,-19661050,5
246.3604,635420750393526770,3,-19661050,2
67.39616,635420750393812630,5,-19661049,26
63.47165,635420750393885700,6,-19661049,5
145.5125,635420750394087770,1,-19661049,21
324.9694,635420750394363440,2,-19661049,25
-1,635420750394686740,3,-19661049,36
69.16303,635420750394813570,5,-19661048,9
-1,635420750394819080,4,-19661048,8
61.56886,635420750394883570,6,-19661048,0
-1,635420750395178830,1,-19661048,26
-1,635420750395216010,2,-19661048,5
-1,635420750395648950,3,-19661048,45
67.71896,635420750395812840,5,-19661047,14
-1,635420750395880020,4,-19661047,23
-1,635420750396154740,6,-19661047,10
-1,635420750396377850,1,-19661047,20
-1,635420750396435940,2,-19661047,6
218.1074,635420750396630400,4,-19661047,22
-1,635420750396694160,3,-19661047,5
71.42259,635420750396814900,5,-19661046,9
-1,635420750397152360,6,-19661046,33
-1,635420750397308890,1,-19661046,14
5.895252,635420750397509590,4,-19661046,24
-1,635420750397564900,2,-19661046,3
-1,635420750397568910,3,-19661046,2
80.25698,635420750397820320,5,-19661045,23
134.5545,635420750398144630,1,-19661045,31
-1,635420750398157320,6,-19661045,1
-1,635420750398482030,2,-19661045,33
-1,635420750398786550,3,-19661044,34
75.04129,635420750398817100,5,-19661044,1
-1,635420750398818880,4,-19661044,2
6.744713,635420750399030100,1,-19661044,15
-1,635420750399154420,6,-19661044,15
-1,635420750399648730,3,-19661044,50
76.60431,635420750399721360,5,-19661043,4
-1,635420750399879830,4,-19661043,19
146.9226,635420750400092760,1,-19661043,16
-1,635420750400148490,6,-19661043,6
224.8521,635420750400634310,4,-19661043,50
-1,635420750400694760,3,-19661043,6
75.92473,635420750400817680,5,-19661042,10
-1,635420750401154340,6,-19661042,35
-1,635420750401475880,1,-19661042,29
5.861274,635420750401509620,4,-19661042,7
-1,635420750401650090,3,-19661042,14
217.071,635420750401895140,5,-19661041,22
110.5657,635420750401911270,6,-19661041,2
147.9759,635420750399259220,2,-19661044,4
6.676755,635420750400180120,2,-19661043,0
-1,635420750401506880,2,-19661042,0
-1,635420750402309170,1,-19661041,37
-1,635420750402573940,2,-19661041,23
309.5092,635420750402568230,3,-19661041,3
-1,635420750402812690,4,-19661040,23
-1,635420750402858470,5,-19661040,1
146.4469,635420750403151150,1,-19661040,28
-1,635420750403153210,6,-19661040,4
154.9415,635420750403267100,2,-19661040,9
-1,635420750403687100,3,-19661040,45
-1,635420750403815420,4,-19661039,14
-1,635420750403857950,5,-19661039,0
-1,635420750404078920,1,-19661039,19
-1,635420750404152710,6,-19661039,9
6.659766,635420750404180150,2,-19661039,0
224.8011,635420750404634240,4,-19661039,51
-1,635420750404650860,3,-19661039,8
-1,635420750404858680,5,-19661038,24
-1,635420750405148650,6,-19661038,14
-1,635420750405375630,1,-19661038,22
106.4373,635420750405404750,3,-19661038,7
-1,635420750405489270,2,-19661038,5
5.810307,635420750405509700,4,-19661038,4
88.92147,635420750405728660,5,-19661037,19
-1,635420750406152570,6,-19661037,43
-1,635420750406340090,1,-19661037,18
-1,635420750406485630,2,-19661037,16
313.026,635420750406570240,3,-19661037,10
-1,635420750406812670,4,-19661036,26
-1,635420750406858700,5,-19661036,1
228.4707,635420750407136620,1,-19661036,26
-1,635420750407148630,6,-19661036,2
144.782,635420750407257330,2,-19661036,9
-1,635420750407687260,3,-19661036,47
79.4415,635420750407819760,5,-19661035,10
-1,635420750407802090,4,-19661035,7
132.7366,635420750407920840,6,-19661035,4
6.404928,635420750408072800,1,-19661035,14
6.218047,635420750408179860,2,-19661035,11
-1,635420750408648740,3,-19661035,50
73.76711,635420750408816250,5,-19661034,15
14.16899,635420750408857560,6,-19661034,3
-1,635420750408880140,4,-19661034,5
-1,635420750409375800,1,-19661034,48
60.27768,635420750409417140,3,-19661034,4
-1,635420750409491550,2,-19661034,2
98.35048,635420750409830800,5,-19661033,37
-1,635420750409808870,4,-19661033,0
-1,635420750410158650,6,-19661033,31
-1,635420750410309420,1,-19661033,13
-1,635420750410563900,2,-19661033,25
-1,635420750410568070,3,-19661033,3
-1,635420750410805460,4,-19661032,26
-1,635420750410858540,5,-19661032,0
161.7202,635420750411146070,1,-19661032,28
-1,635420750411148640,6,-19661032,2
119.8758,635420750411247410,2,-19661032,8
98.38446,635420750411564130,4,-19661032,38
-1,635420750411576460,3,-19661032,0
-1,635420750411782410,5,-19661031,17
172.9161,635420750411943930,6,-19661031,15
6.319983,635420750412072820,1,-19661031,11
6.235036,635420750412179860,2,-19661031,11
-1,635420750412569530,3,-19661031,42
339.801,635420750412706280,4,-19661031,14
-1,635420750412781900,5,-19661030,5
5.385576,635420750412849370,6,-19661030,6
-1,635420750413375560,1,-19661030,52
-1,635420750413489190,2,-19661030,11
102.1221,635420750413566270,4,-19661030,11
84.58923,635420750413726080,5,-19661029,14
-1,635420750413692670,3,-19661030,13
205.6543,635420750413967240,6,-19661029,9
-1,635420750414371680,1,-19661029,39
-1,635420750414485910,2,-19661029,13
-1,635420750414569960,3,-19661029,10
89.07438,635420750414825340,5,-19661028,23
-1,635420750414798960,4,-19661028,10
241.2636,635420750415144120,1,-19661028,20
-1,635420750415153180,6,-19661028,2
367.6633,635420750415395570,2,-19661028,25
-1,635420750415572200,3,-19661028,24
89.58405,635420750415825690,5,-19661027,16
-1,635420750415798830,4,-19661027,1
-1,635420750416079620,1,-19661027,23
-1,635420750416149690,6,-19661027,8
-1,635420750416396460,2,-19661027,23
100.1513,635420750416565090,4,-19661027,20
-1,635420750416570400,3,-19661027,0
86.18621,635420750416823660,5,-19661026,22
150.6262,635420750416930800,6,-19661026,10
-1,635420750417376000,1,-19661026,43
-1,635420750417490940,2,-19661026,14
98.91113,635420750417564390,4,-19661026,9
-1,635420750417653970,3,-19661026,8
97.6879,635420750417733810,5,-19661025,3
5.878263,635420750417849610,6,-19661025,11
-1,635420750418371780,1,-19661025,52
-1,635420750418487150,2,-19661025,11
101.7993,635420750418566050,4,-19661025,13
332.3937,635420750418577700,3,-19661025,0
251.8649,635420750419152470,1,-19661024,53
-1,635420750419152790,6,-19661024,10
-1,635420750419486910,2,-19661024,25
120.5893,635420750419417130,3,-19661024,6
108.1702,635420750419569870,4,-19661024,4
6.353961,635420750420072770,1,-19661023,45
-1,635420750420156680,6,-19661023,8
-1,635420750420396260,2,-19661023,23
133.2293,635420750420561030,3,-19661023,21
114.6091,635420750420573770,4,-19661023,0
212.8067,635420750420967380,6,-19661022,36
-1,635420750421312980,1,-19661022,35
-1,635420750421395200,2,-19661022,7
67.19228,635420750421419370,3,-19661022,5
115.2038,635420750421573980,4,-19661022,16
-1,635420750418858280,5,-19661024,16
108.2042,635420750419836730,5,-19661023,0
99.91348,635420750420735150,5,-19661022,0
103.6001,635420750421837320,5,-19661021,5
3.703646,635420750421861390,6,-19661021,3
-1,635420750422372140,1,-19661021,50
-1,635420750422402480,2,-19661021,4
100.627,635420750422565370,4,-19661021,17
149.6918,635420750422570700,3,-19661021,0
19.57156,635420750422778500,5,-19661020,18
147.3643,635420750423088840,1,-19661020,31
-1,635420750423152650,6,-19661020,6
120.7762,635420750423417270,3,-19661020,30
-1,635420750423482550,2,-19661020,2
116.2741,635420750423574680,4,-19661020,11
-1,635420750423982960,5,-19661019,38
-1,635420750424048870,1,-19661019,6
-1,635420750424155180,6,-19661019,11
-1,635420750424479130,2,-19661019,32
-1,635420750424496350,3,-19661019,4
112.7743,635420750424581330,4,-19661019,9
116.7668,635420750424779870,5,-19661018,16
136.831,635420750424922620,6,-19661018,16
130.3751,635420750425248780,2,-19661018,31
-1,635420750425369940,1,-19661018,11
125.0405,635420750425419820,3,-19661018,10
99.5737,635420750425564860,4,-19661018,12
108.1872,635420750425739980,5,-19661017,16
5.861274,635420750425849610,6,-19661017,9
6.676755,635420750426180170,2,-19661017,32
-1,635420750426308840,1,-19661017,11
-1,635420750426498130,3,-19661017,22
127.8947,635420750426591900,4,-19661017,9
4.094397,635420750427067240,1,-19661016,44
-1,635420750427079950,5,-19661016,0
-1,635420750427102970,6,-19661016,3
-1,635420750427394760,2,-19661016,27
130.528,635420750427423020,3,-19661016,6
100.4062,635420750427565320,4,-19661016,16
113.5048,635420750427839700,5,-19661015,21
6.286004,635420750428015640,1,-19661015,18
-1,635420750428169130,6,-19661015,14
-1,635420750428435110,2,-19661015,26
131.0717,635420750428463060,3,-19661015,14
118.1429,635420750428575780,4,-19661015,2
-1,635420750429079760,5,-19661014,48
135.6927,635420750429105420,1,-19661014,1
-1,635420750429156790,6,-19661014,4
-1,635420750429395960,2,-19661014,23
130.8848,635420750429423230,3,-19661014,6
102.9036,635420750429566840,4,-19661014,14
191.859,635420750429955010,6,-19661013,34
-1,635420750430000080,5,-19661013,6
146.4809,635420750430155620,1,-19661013,13
-1,635420750430482890,2,-19661013,33
104.9933,635420750430568000,4,-19661013,13
175.0567,635420750430586070,3,-19661013,0
6.099123,635420750430849600,6,-19661012,25
138.3261,635420750430854640,5,-19661012,0
138.5979,635420750431087840,1,-19661012,21
-1,635420750431432960,2,-19661012,34
-1,635420750431498420,3,-19661012,10
118.3298,635420750431586660,4,-19661012,8
129.9334,635420750431849490,5,-19661011,22
-1,635420750432096570,6,-19661011,27
147.789,635420750432156410,1,-19661011,5
-1,635420750432465020,2,-19661011,28
143.5587,635420750432430740,3,-19661011,0
114.3033,635420750432573480,4,-19661011,14
-1,635420750433021910,5,-19661010,42
-1,635420750433161040,6,-19661010,14
-1,635420750433432950,2,-19661010,27
-1,635420750433471100,1,-19661010,5
166.3073,635420750433581130,3,-19661010,13
-1,635420750433813460,4,-19661009,22
-1,635420750433979570,5,-19661009,15
-1,635420750434276480,6,-19661009,38
-1,635420750434372070,1,-19661009,0
149.505,635420750434434290,3,-19661009,9
-1,635420750434489380,2,-19661009,3
68.75529,635420750434809210,5,-19661008,32
-1,635420750434809090,4,-19661008,2
134.8263,635420750434921380,6,-19661008,9
156.8783,635420750435094470,1,-19661008,17
145.4445,635420750435431880,3,-19661008,36
-1,635420750435478480,2,-19661008,0
257.1316,635420750435653430,4,-19661008,23
5.963209,635420750435849590,6,-19661007,15
-1,635420750435983040,5,-19661007,15
6.319983,635420750436009960,1,-19661007,2
154.4828,635420750436263110,2,-19661007,23
-1,635420750436497890,3,-19661007,26
5.72536,635420750436519770,4,-19661007,2
-1,635420750436982780,5,-19661006,43
6.744713,635420750437180180,2,-19661006,19
-1,635420750437267430,6,-19661006,9
-1,635420750437339250,1,-19661006,5
-1,635420750437498620,3,-19661006,20
151.1869,635420750437611590,4,-19661006,10
-1,635420750437979070,5,-19661005,35
-1,635420750438155060,6,-19661005,15
-1,635420750438308770,1,-19661005,15
144.4252,635420750438439750,3,-19661005,16
-1,635420750438563830,2,-19661005,9
154.3299,635420750438597080,4,-19661005,7
122.5771,635420750438917380,6,-19661004,28
-1,635420750439080190,5,-19661004,21
121.6257,635420750439110150,1,-19661004,0
-1,635420750439394670,2,-19661004,27
-1,635420750439495560,3,-19661004,12
-1,635420750439820600,4,-19661003,33
5.912242,635420750439849650,6,-19661003,0
-1,635420750439978990,5,-19661003,14
6.880626,635420750440073430,1,-19661003,11
-1,635420750440395400,2,-19661003,28
96.7365,635420750440438340,3,-19661003,7
-1,635420750440808530,4,-19661002,37
145.1048,635420750440854150,5,-19661002,1
-1,635420750441152860,6,-19661002,30
-1,635420750441376150,1,-19661002,22
-1,635420750441490780,2,-19661002,10
-1,635420750441653930,3,-19661002,18
278.6399,635420750441666110,4,-19661002,2
-1,635420750442079790,5,-19661001,40
-1,635420750442155020,6,-19661001,5
-1,635420750442372480,1,-19661001,21
-1,635420750442487710,2,-19661001,10
5.844285,635420750442509570,4,-19661001,5
-1,635420750442604890,3,-19661001,8
162.7735,635420750442937820,6,-19661000,32
-1,635420750442980640,5,-19661000,3
278.5719,635420750443166100,1,-19661000,20
106.1655,635420750443244850,2,-19661000,6
-1,635420750443603600,3,-19661000,38
-1,635420750443819420,4,-19660999,21
298.6022,635420750443849350,5,-19660999,0
30.56357,635420750443864320,6,-19660999,2
6.931593,635420750444073130,1,-19660999,20
6.235036,635420750444179840,2,-19660999,16
128.965,635420750444456000,3,-19660999,25
-1,635420750444808540,4,-19660998,35
-1,635420750444982970,5,-19660998,13
-1,635420750445096880,6,-19660998,11
-1,635420750445312900,1,-19660998,21
185.4711,635420750445455430,3,-19660998,18
-1,635420750445563800,2,-19660998,6
302.7476,635420750445680250,4,-19660998,15
-1,635420750445978890,5,-19660997,26
-1,635420750446234920,6,-19660997,25
-1,635420750446308900,1,-19660997,7
-1,635420750446434580,2,-19660997,12
170.0959,635420750446485930,3,-19660997,8
5.810307,635420750446509660,4,-19660997,1
188.75,635420750446783220,5,-19660996,24
22.61263,635420750447078290,1,-19660996,28
-1,635420750447148960,6,-19660996,12
-1,635420750447482620,2,-19660996,28
-1,635420750447496820,3,-19660996,14
-1,635420750447823510,4,-19660995,25
140.5856,635420750447924760,6,-19660995,3
-1,635420750447982940,5,-19660995,6
6.37095,635420750448010010,1,-19660995,2
-1,635420750448478700,2,-19660995,46
-1,635420750448689370,3,-19660995,24
5.74235,635420750448849660,6,-19660994,13
-1,635420750448814880,4,-19660994,0
-1,635420750449076510,5,-19660994,22
166.8509,635420750449270240,2,-19660994,19
-1,635420750449314620,1,-19660994,5
-1,635420750449650010,3,-19660994,35
271.7592,635420750449662000,4,-19660994,2
156.4026,635420750449764120,5,-19660993,6
-1,635420750450152610,6,-19660993,39
6.116112,635420750450179900,2,-19660993,3
-1,635420750450371640,1,-19660993,18
43.95106,635420750450408980,3,-19660993,5
5.776328,635420750450509660,4,-19660993,13
-1,635420750450982930,5,-19660992,42
165.8316,635420750451099680,1,-19660992,10
-1,635420750451267440,6,-19660992,18
-1,635420750451433340,2,-19660992,16
-1,635420750451618400,3,-19660992,21
-1,635420750451891610,4,-19660991,31
157.1671,635420750451934540,6,-19660991,0
6.438907,635420750452073110,1,-19660991,11
-1,635420750452075480,5,-19660991,2
-1,635420750452434500,2,-19660991,33
200.3536,635420750452503740,3,-19660991,11
108.9008,635420750452751290,5,-19660990,20
-1,635420750452808610,4,-19660990,9
5.844285,635420750452849590,6,-19660990,1
-1,635420750453320510,1,-19660990,47
202.1205,635420750453465190,3,-19660990,16
-1,635420750453563800,2,-19660990,7
302.1359,635420750453679900,4,-19660990,14
-1,635420750454079670,5,-19660989,36
-1,635420750454095670,6,-19660989,2
-1,635420750454309510,1,-19660989,18
-1,635420750454435600,2,-19660989,13
5.912242,635420750454509610,4,-19660989,10
-1,635420750454612970,3,-19660989,12
-1,635420750454979130,5,-19660988,32
31.70185,635420750455083550,1,-19660988,9
-1,635420750455096380,6,-19660988,0
-1,635420750455482640,2,-19660988,39
188.0874,635420750455496460,3,-19660988,5
199.81,635420750455632330,4,-19660988,14
152.0194,635420750455858310,5,-19660987,18
6.37095,635420750456009980,1,-19660987,13
-1,635420750456152810,6,-19660987,16
-1,635420750456394410,2,-19660987,23
-1,635420750456686700,3,-19660987,33
-1,635420750456819030,4,-19660986,12
-1,635420750457079840,5,-19660986,24
-1,635420750457156580,6,-19660986,14
-1,635420750457375970,1,-19660986,13
-1,635420750457489340,2,-19660986,13
-1,635420750457649620,3,-19660986,18
-1,635420750457879580,4,-19660985,22
179.6948,635420750457947790,6,-19660985,4
-1,635420750457984320,5,-19660985,3
-1,635420750458308810,1,-19660985,33
42.86375,635420750458407060,3,-19660985,12
-1,635420750458536730,2,-19660985,10
259.9008,635420750458655060,4,-19660985,15
295.1534,635420750458845830,5,-19660984,16
-1,635420750458879130,6,-19660984,1
261.2429,635420750459155890,1,-19660984,28
141.7409,635420750459257980,2,-19660984,9
5.963209,635420750459509670,4,-19660984,32
78.60903,635420750459526830,3,-19660984,0
6.387939,635420750460009990,1,-19660983,45
-1,635420750460079610,5,-19660983,5
-1,635420750460161240,6,-19660983,8
148.4686,635420750460263650,2,-19660983,10
-1,635420750460688740,3,-19660983,45
-1,635420750460819700,4,-19660982,13
-1,635420750461076080,5,-19660982,23
-1,635420750461155150,6,-19660982,9
-1,635420750461312960,1,-19660982,15
-1,635420750461574710,2,-19660982,28
-1,635420750461649670,3,-19660982,28
156.2666,635420750461860980,5,-19660981,0
157.9656,635420750461935040,6,-19660981,7
-1,635420750461880290,4,-19660981,0
-1,635420750462371770,1,-19660981,43
78.15032,635420750462427990,3,-19660981,9
-1,635420750462485720,2,-19660981,1
249.4014,635420750462648880,4,-19660981,20
5.980198,635420750462849580,6,-19660980,17
132.108,635420750463082740,1,-19660980,23
-1,635420750463080760,5,-19660980,0
325.1563,635420750463363500,2,-19660980,27
5.94622,635420750463509670,4,-19660980,17
-1,635420750463786840,3,-19660979,29
-1,635420750463990440,5,-19660979,17
7.254388,635420750464073280,1,-19660979,9
-1,635420750464159510,6,-19660979,8
6.676755,635420750464180130,2,-19660979,2
-1,635420750464693260,3,-19660979,54
-1,635420750464819220,4,-19660978,13
311.7348,635420750464855630,5,-19660978,0
-1,635420750465148610,6,-19660978,29
-1,635420750465369910,1,-19660978,22
118.3808,635420750465411740,3,-19660978,6
-1,635420750465489320,2,-19660978,5
-1,635420750465809320,4,-19660977,36
163.0284,635420750465937910,6,-19660977,9
-1,635420750466079840,5,-19660977,13
-1,635420750466309300,1,-19660977,22
-1,635420750466563790,2,-19660977,24
-1,635420750466652910,3,-19660977,12
276.0235,635420750466665010,4,-19660977,5
5.878263,635420750466849650,6,-19660976,12
-1,635420750467075400,5,-19660976,22
46.75428,635420750467092480,1,-19660976,1
325.0204,635420750467363450,2,-19660976,26
5.912242,635420750467509640,4,-19660976,17
-1,635420750467689270,3,-19660976,21
340.2767,635420750467872380,5,-19660975,11
6.812669,635420750468073130,1,-19660975,89
-1,635420750468152760,6,-19660975,0
6.693745,635420750468180120,2,-19660975,0
-1,635420750469076050,5,-19660974,31
112.7573,635420750468408430,3,-19660975,3
-1,635420750468813100,4,-19660974,0
-1,635420750469155140,6,-19660974,5
97.45005,635420750469234820,2,-19660974,12
-1,635420750469375740,1,-19660974,7
-1,635420750469653260,3,-19660974,32
-1,635420750469815690,4,-19660973,21
154.0241,635420750469932600,6,-19660973,2
-1,635420750470075460,5,-19660973,15
-1,635420750470308820,1,-19660973,21
-1,635420750470576660,2,-19660973,27
248.45,635420750470648240,4,-19660973,11
-1,635420750470694000,3,-19660973,6
5.827295,635420750470849610,6,-19660972,11
338.7816,635420750470871580,5,-19660972,0
243.744,635420750471145520,1,-19660972,27
35.93216,635420750471402930,3,-19660972,29
-1,635420750471482620,2,-19660972,5
5.827295,635420750471509610,4,-19660972,4
-1,635420750471983510,5,-19660971,44
-1,635420750472178510,1,-19660971,19
139.0566,635420750472253940,2,-19660971,7
-1,635420750472267450,6,-19660971,1
-1,635420750472696200,3,-19660971,48
-1,635420750472819200,4,-19660970,10
-1,635420750472978850,5,-19660970,12
6.79568,635420750473180160,2,-19660970,18
-1,635420750473181990,6,-19660970,4
-1,635420750473375780,1,-19660970,15
-1,635420750473649510,3,-19660970,32
150.5413,635420750473760730,5,-19660969,5
-1,635420750473879580,4,-19660969,15
212.8407,635420750473967350,6,-19660969,4
-1,635420750474308770,1,-19660969,34
138.2072,635420750474463170,3,-19660969,18
-1,635420750474576960,2,-19660969,7
304.8542,635420750474683820,4,-19660969,14
6.065145,635420750474849620,6,-19660968,13
-1,635420750475079580,5,-19660968,24
245.1881,635420750475146460,1,-19660968,5
-1,635420750475484010,2,-19660968,33
5.878263,635420750475509590,4,-19660968,16
249.6393,635420750475526880,3,-19660968,9
-1,635420750475978730,5,-19660967,25
-1,635420750476078160,1,-19660967,8
-1,635420750476097210,6,-19660967,3
-1,635420750476482510,2,-19660967,37
